epoch,accuracy,loss,val_accuracy,val_loss
48,0.9911788105964661,0.02291145920753479,0.9656416177749634,0.08575514703989029
49,0.9912397265434265,0.022663315758109093,0.9660314917564392,0.08620310574769974
50,0.9916539788246155,0.02205623872578144,0.9653978943824768,0.08694314956665039
51,0.9916174411773682,0.021891407668590546,0.9657390713691711,0.08732388913631439
52,0.9914833903312683,0.02200617641210556,0.9653491973876953,0.08793574571609497
53,0.9917758107185364,0.021433139219880104,0.9653491973876953,0.08837954699993134
54,0.9920926094055176,0.020847750827670097,0.9655928611755371,0.08901537209749222
55,0.9917148947715759,0.02107292041182518,0.9658365249633789,0.0891827717423439
56,0.9923484325408936,0.020327316597104073,0.9652517437934875,0.09034012258052826
57,0.9922631978988647,0.02022745832800865,0.9655441045761108,0.0907214805483818
58,0.9920438528060913,0.020467311143875122,0.9658852815628052,0.09124688059091568
59,0.9926043152809143,0.01977941021323204,0.9654466509819031,0.09190913289785385
60,0.9925921559333801,0.019511686637997627,0.9651055335998535,0.09265711158514023
61,0.9922266006469727,0.01971554569900036,0.9650567770004272,0.09301719069480896
62,0.9921779036521912,0.019574660807847977,0.9648131132125854,0.09321887046098709
63,0.9924337267875671,0.019210461527109146,0.965154230594635,0.09374957531690598
64,0.9923362731933594,0.01933661475777626,0.9654954075813293,0.09381349384784698
65,0.9927017688751221,0.018674949184060097,0.9657390713691711,0.09451565146446228
66,0.9924703240394592,0.01887451484799385,0.9656416177749634,0.09534728527069092
67,0.9925433993339539,0.018366878852248192,0.9647643566131592,0.09555842727422714
68,0.9928358197212219,0.018474282696843147,0.9653491973876953,0.0954309031367302
69,0.9925068616867065,0.018597722053527832,0.9655441045761108,0.09611701965332031
70,0.9930551052093506,0.01808980107307434,0.9653978943824768,0.09665123373270035
71,0.9927992820739746,0.018032897263765335,0.9655928611755371,0.09681904315948486
72,0.9927749037742615,0.01776648685336113,0.965154230594635,0.09762577712535858
73,0.9933109879493713,0.017278596758842468,0.9649105668067932,0.0984901487827301
74,0.9933475255966187,0.0171933826059103,0.9650567770004272,0.0990590751171112
75,0.9930794835090637,0.017644891515374184,0.9653491973876953,0.09937430173158646
76,0.9931526184082031,0.01749957539141178,0.965154230594635,0.0989203006029129
77,0.9931038618087769,0.01713886484503746,0.9652029871940613,0.09975434094667435
78,0.9930794835090637,0.01702522672712803,0.9646669030189514,0.10033179074525833
79,0.9933475255966187,0.016649622470140457,0.9650567770004272,0.10053130984306335
80,0.9937374591827393,0.01627378724515438,0.965300440788269,0.1017933040857315
81,0.9933353662490845,0.0165476743131876,0.9648131132125854,0.10099590569734573
82,0.9931891560554504,0.016269205138087273,0.9651055335998535,0.10165794938802719
83,0.9934084415435791,0.01624901592731476,0.9651055335998535,0.10252951830625534
84,0.9933841228485107,0.01644209399819374,0.9648618102073669,0.103047214448452
85,0.9933962821960449,0.016314249485731125,0.9652517437934875,0.1027960553765297
86,0.9934450387954712,0.01605919934809208,0.9649105668067932,0.10347448289394379
87,0.9938958287239075,0.015740059316158295,0.9648131132125854,0.10393963009119034
88,0.9934571981430054,0.01583438366651535,0.9649593234062195,0.10427094995975494
89,0.9939567446708679,0.015090856701135635,0.9648131132125854,0.1046723872423172
90,0.9937008619308472,0.015583144500851631,0.9652029871940613,0.10466910153627396
91,0.9936521649360657,0.015335996635258198,0.9654466509819031,0.10500382632017136
92,0.9934571981430054,0.01577584072947502,0.9647643566131592,0.10507697612047195
93,0.9937130808830261,0.01548003125935793,0.9647643566131592,0.1054568961262703
94,0.9938714504241943,0.015057414770126343,0.9650567770004272,0.10620332509279251
95,0.9937617778778076,0.014815925620496273,0.9648618102073669,0.10623365640640259
96,0.9935181140899658,0.015196633525192738,0.9653491973876953,0.10723762959241867
97,0.9938592910766602,0.014741550199687481,0.9655441045761108,0.10770813375711441
98,0.9937252402305603,0.014812225475907326,0.965154230594635,0.10766866058111191
99,0.9937983751296997,0.015192505903542042,0.9653978943824768,0.10816381871700287
